,time,point,value
8994,08:00,POINT (-2498.673912962637 5872.781529782046),66
8995,20:00,POINT (-1313.184260467868 3296.323323780418),66
8996,13:00,POINT (-68.5133139457703 1496.2213086063541),66
8997,19:00,POINT (-2460.476417300966 2527.5847373992437),66
8998,23:00,POINT (-1473.6876234174335 5980.677979507759),66
8999,22:00,POINT (-1069.2315403471373 3063.548904359576),66
9000,09:00,POINT (-670.1369484466592 5924.666660916568),66
9001,11:00,POINT (-909.696599401348 1350.0485533884432),66
9002,21:00,POINT (1240.120830290805 3213.184734365052),66
9003,11:00,POINT (-2319.3557715185393 2935.668911655811),66
9004,15:00,POINT (-818.5071621756414 4315.042116863752),66
9005,06:00,POINT (-2034.686980076759 2030.381539383028),66
9006,11:00,POINT (-893.8321909221762 1338.1707972613203),66
9007,19:00,POINT (-1662.166147963861 6058.983160804273),66
9008,11:00,POINT (-1724.2489695823829 5922.107722950675),66
9009,12:00,POINT (-2908.537954440332 6505.04066156279),66
9010,22:00,POINT (338.54791328924017 5069.755864313634),66
9011,23:00,POINT (-226.67242909201875 3863.7685592568882),66
9012,14:00,POINT (-1662.2439520766068 4191.975918755231),66
9013,08:00,POINT (1312.2722771083413 3535.58422740479),66
9014,11:00,POINT (-3711.6136784109544 6552.035664200709),66
9015,11:00,POINT (1163.561875904216 3670.6208110265434),66
9016,04:00,POINT (-2358.1029982930977 4522.886813031062),66
9017,19:00,POINT (1254.2387191852774 1545.2607913003292),66
9018,23:00,POINT (1488.8432645870707 3503.579947354824),66
9019,03:00,POINT (-681.2596392996671 6023.524357173201),66
9020,15:00,POINT (-3729.2921803301006 6710.7789785837795),66
9021,09:00,POINT (-994.5747002979143 4741.296341031029),66
9022,08:00,POINT (962.2206222733749 3818.3374992115446),66
9023,20:00,POINT (-4440.967491126279 7506.096430807571),66
9024,07:00,POINT (-1777.62462494204 4572.214904226945),66
9025,19:00,POINT (-2379.7211852778946 2525.5744597706093),66
9026,02:00,POINT (37.16776273943869 3469.2412770690626),66
9027,05:00,POINT (-1662.166147963861 6058.983160804273),66
9028,07:00,POINT (-825.4103930737472 4681.540965725215),66
9029,09:00,POINT (962.2206222733749 3818.3374992115446),66
9030,10:00,POINT (-1037.028201785685 5751.6971339200745),66
9031,00:00,POINT (-2607.0883227964246 6589.128747130136),66
9032,14:00,POINT (-3458.783208592403 6755.439893126464),66
9033,09:00,POINT (-4017.086909933993 5698.932526377664),66
9034,17:00,POINT (-2478.734167487001 4557.8822574757005),66
9035,20:00,POINT (-1601.8745377759506 4738.945967988204),66
9036,17:00,POINT (-1672.6617353002493 4045.468253837507),66
9037,12:00,POINT (1211.775524482336 4017.058731753456),66
9038,09:00,POINT (-832.225840829267 4760.307273820755),66
9039,14:00,POINT (-3925.547415814433 5569.554962319642),66
9040,13:00,POINT (-2134.427761720515 5265.774753373798),66
9041,20:00,POINT (595.6114137678455 3448.2388672434245),66
9042,07:00,POINT (-1837.5939136403147 6234.563888603619),66
9043,13:00,POINT (-1677.7407737800065 4184.57704540928),66
9044,09:00,POINT (-847.8140200502972 4591.732648201713),66
9045,10:00,POINT (852.6262322890902 1548.3399721995982),66
9046,18:00,POINT (588.24129100483 3475.6105422809355),66
9047,11:00,POINT (-3219.977258474419 6145.575869002828),66
9048,07:00,POINT (-2619.9753500924985 6214.1580056298635),66
9049,22:00,POINT (-2984.3001923744905 6315.4332193053915),66
9050,00:00,POINT (588.6624903281695 1701.1431019383906),66
9051,20:00,POINT (-2992.7529370465554 6043.937811718378),66
9052,11:00,POINT (-3818.1356348708214 5759.809309675133),66
9053,22:00,POINT (-604.7941119699747 6032.747408703904),66
9054,22:00,POINT (-573.7199715683724 5126.47392427598),66
9055,12:00,POINT (1523.799196451084 4009.941627609541),66
9056,12:00,POINT (600.8273213901347 2546.9382985598104),66
9057,00:00,POINT (-4584.755652123426 7255.346347655441),66
9058,05:00,POINT (-548.2700738227305 4804.952260898627),66
9059,15:00,POINT (-1102.46161691076 4461.025537796421),66
9060,10:00,POINT (-778.1212962614677 4928.721309912412),66
9061,09:00,POINT (1364.3996860961952 4825.113290698864),66
9062,07:00,POINT (1178.218790586797 3681.6491440219893),66
9063,00:00,POINT (1782.3951213881348 3414.441176959483),66
9064,21:00,POINT (-4578.54656742065 7518.832664638027),66
9065,21:00,POINT (1760.9677030231485 5175.715272920123),66
9066,14:00,POINT (1211.775524482336 4017.058731753456),66
9067,10:00,POINT (-1724.2489695823829 5922.107722950675),66
9068,16:00,POINT (599.5116378839258 1510.0618321751404),66
9069,17:00,POINT (-1487.49560729855 951.6054633507447),66
9070,10:00,POINT (-2376.548771362833 5212.036957888324),66
9071,05:00,POINT (-2371.4295865609197 5014.806149310582),66
9072,10:00,POINT (1121.2624276690049 4384.829530205389),66
9073,20:00,POINT (1500.798809887274 3323.391011908242),66
9074,08:00,POINT (157.84568015508987 4764.189853867621),66
9075,22:00,POINT (-2735.451443505526 6860.5732707148145),66
9076,23:00,POINT (-2619.9753500924985 6214.1580056298635),66
9077,09:00,POINT (-1677.7407737800065 4184.57704540928),66
9078,12:00,POINT (-1586.6487633003874 4155.242980457711),66
9079,06:00,POINT (2238.526068759931 4055.222885312164),66
9080,00:00,POINT (-475.8177254300129 5261.416899715568),66
9081,04:00,POINT (-1107.227708359132 3065.5453427229895),66
9082,10:00,POINT (-3706.750484206625 6542.759705091621),66
9083,01:00,POINT (-2992.7529370465554 6043.937811718378),66
9084,08:00,POINT (-261.8891844520707 4862.341331048656),66
9085,01:00,POINT (-2994.5135106816715 6294.727128733409),66
9086,23:00,POINT (-1942.6730411445426 1980.7509407987293),66
9087,19:00,POINT (-3355.2874081961263 5228.710052429309),66
9088,09:00,POINT (-3783.6626985428447 6338.848009423406),66
9089,10:00,POINT (599.564363466137 3627.3900277195653),66
9090,15:00,POINT (1752.6841536194854 4025.7632729998827),66
9091,09:00,POINT (1632.7879721294803 4219.229827212452),66
9092,03:00,POINT (-1578.0077782280796 4740.0889829815005),66
9093,20:00,POINT (-501.42676062779447 3551.572638649489),66
9094,06:00,POINT (-1394.1368291910871 4668.442933309888),66
9095,14:00,POINT (-917.4314544628794 1571.7302484328704),66
9096,21:00,POINT (1285.6383293078716 4726.877299229724),66
9097,09:00,POINT (821.0825013542806 2154.462745367603),66
9098,10:00,POINT (-1958.7446803223008 4312.822451826964),66
9099,10:00,POINT (-3560.1966398714285 4915.779178447785),66
9100,15:00,POINT (-3044.153881078147 5936.2823747088205),66
9101,17:00,POINT (920.6524260563766 2571.673518234092),66
9102,10:00,POINT (586.5400105012698 3633.624472989134),66
9103,11:00,POINT (-1038.2341613754115 3696.6890925629405),66
9104,01:00,POINT (-1967.1149997734103 4806.034424227536),66
9105,07:00,POINT (-382.27844858526595 5252.606013598034),66
9106,11:00,POINT (2037.2827034946054 4147.035074726804),66
9107,10:00,POINT (179.47290537136692 4768.0102800604545),66
9108,10:00,POINT (-786.4121632690546 4862.882801709519),66
9109,19:00,POINT (1357.7433423875268 3265.1288681545407),66
9110,09:00,POINT (-170.81690853848255 3782.451043980553),66
9111,14:00,POINT (-93.29092385614096 1418.676971527719),66
9112,14:00,POINT (-3829.6416522058457 5807.499331301993),66
9113,11:00,POINT (-3834.2307111006967 5493.708063594356),66
9114,00:00,POINT (-362.6428064948931 5254.189631258296),66
9115,19:00,POINT (-3624.1610921193574 5661.511861934462),66
9116,19:00,POINT (-2348.1177686819206 4595.1383764736265),66
9117,09:00,POINT (-3256.621799640475 6463.662531404844),66
9118,13:00,POINT (-2498.673912962637 5872.781529782046),66
9119,10:00,POINT (-1731.0590081740318 5936.531004380664),66
9120,18:00,POINT (-612.7630489446208 6233.28188482025),66
9121,19:00,POINT (-430.3662269508244 1751.7543151621858),66
9122,08:00,POINT (-2222.7879802025427 2587.8203200283433),66
9123,06:00,POINT (-3776.299250645544 7455.392427675707),66
9124,10:00,POINT (-3545.5254741490576 5584.080428681164),66
9125,22:00,POINT (-4050.4480968794396 5505.368957083411),66
9126,19:00,POINT (1793.6070630120769 3456.5396868773805),66
9127,00:00,POINT (-561.2541452995672 4861.258086269467),66
9128,09:00,POINT (609.3969354890081 2564.8890112413414),66
9129,18:00,POINT (956.0879590886204 3977.6662074708915),66
9130,12:00,POINT (-2352.3187284343085 5202.514165761503),66
9131,15:00,POINT (-3827.296867237016 5134.0296984569895),66
9132,12:00,POINT (-755.7873838319834 5435.464447726678),66
9133,07:00,POINT (-92.60471318609663 5320.25623098304),66
9134,20:00,POINT (-2253.5188863550516 2513.0897016854406),66
9135,19:00,POINT (-4468.76529093504 4842.357854474624),66
9136,08:00,POINT (862.3838503250334 4403.482976251685),66
9137,09:00,POINT (-1288.4897479134727 5247.248981848683),66
9138,23:00,POINT (-2362.9727109189403 4883.851861188674),66
9139,09:00,POINT (-3710.6497239820555 6560.460342259548),66
9140,10:00,POINT (-1989.8815599829743 4698.6341653962545),66
9141,00:00,POINT (1412.644760167943 3414.0178787864565),66
9142,09:00,POINT (672.282190162093 1593.6046208989999),66
9143,22:00,POINT (-2609.8899384101264 6585.511459693846),66
9144,22:00,POINT (-552.7555177084527 4886.199990300619),66
9145,12:00,POINT (-3290.273883743108 7169.3658194922355),66
9146,14:00,POINT (-1239.982634682312 3726.8694245376755),66
9147,10:00,POINT (-2156.4878565323716 5268.662588702519),66
9148,12:00,POINT (-633.4680984965175 5351.997159696897),66
9149,04:00,POINT (598.396778270009 3451.306125670783),66
9150,12:00,POINT (-3730.471718917803 6558.051250534337),66
9151,03:00,POINT (-3194.541192984135 7213.091093857307),66
9152,09:00,POINT (613.7912253910998 2558.4235647890227),66
9153,17:00,POINT (-3316.44490379582 7524.04349451233),66
9154,21:00,POINT (-4442.101274676921 5127.662279902912),66
9155,09:00,POINT (2037.2827034946054 4147.035074726804),66
9156,20:00,POINT (-2148.351337289022 2598.646649596783),66
9157,09:00,POINT (-3101.8650186177815 6617.408504396989),66
9158,22:00,POINT (-2641.539207886509 6610.1876841872845),65
9159,13:00,POINT (2140.0953402291275 4839.703899590224),65
9160,23:00,POINT (-3780.0808063569525 7461.317081750914),65
9161,07:00,POINT (25.27879639800907 1256.4570061602674),65
9162,16:00,POINT (2021.6555188213752 4141.842845279862),65
9163,17:00,POINT (-3198.2051450281783 6476.197260321206),65
9164,18:00,POINT (-4563.112709301848 7141.287483966912),65
9165,05:00,POINT (461.88922506853726 2227.657308829264),65
9166,19:00,POINT (-256.17204746694154 5035.323829891497),65
9167,22:00,POINT (-1300.4389151910277 2665.7464423448714),65
9168,12:00,POINT (668.7635661265443 1576.3515644285944),65
9169,16:00,POINT (-3825.1177085605486 5789.637592830867),65
9170,07:00,POINT (2493.884306563122 4054.5689731091297),65
9171,20:00,POINT (-388.544701171866 5274.671154781031),65
9172,21:00,POINT (1488.943201362342 3319.92292314603),65
9173,17:00,POINT (-1994.1685995005278 4557.090037026891),65
9174,07:00,POINT (-1418.1155807588502 4456.839300117369),65
9175,19:00,POINT (-2649.3445007286064 6609.726396120516),65
9176,06:00,POINT (1591.8298888318336 4013.7639158217444),65
9177,14:00,POINT (-249.33887694506367 4692.98635869985),65
9178,12:00,POINT (-699.8900233599659 4953.876104643513),65
9179,09:00,POINT (-286.1541666786549 1798.3957567499447),65
9180,18:00,POINT (-2994.5135106816715 6294.727128733409),65
9181,20:00,POINT (198.3295277288202 1299.360903370048),65
9182,12:00,POINT (2635.8172883286657 4060.6557005788763),65
9183,17:00,POINT (-744.0119196297343 5533.855381228612),65
9184,18:00,POINT (-436.3046057227951 5259.060541114311),65
9185,00:00,POINT (2015.3436745883612 4870.663786883867),65
9186,09:00,POINT (917.2965590639861 4305.6452297830165),65
9187,09:00,POINT (-1997.8672790009623 5275.555993612156),65
9188,18:00,POINT (605.0606339361797 424.15209856388833),65
9189,19:00,POINT (-4507.892057542517 4987.942961995617),65
9190,08:00,POINT (-1683.8760526997783 3865.5550393620033),65
9191,10:00,POINT (962.2206222733749 3818.3374992115446),65
9192,03:00,POINT (-3667.868435242565 4810.214863385205),65
9193,08:00,POINT (-3287.9859105645796 6336.385399483458),65
9194,08:00,POINT (-3696.455108349652 5418.258061418941),65
9195,03:00,POINT (-743.0203800853865 5534.926618201992),65
9196,08:00,POINT (-3728.4231429314855 6360.352163500973),65
9197,19:00,POINT (2405.1302538902714 4033.1838921950034),65
9198,20:00,POINT (-4563.112709301848 7141.287483966912),65
9199,21:00,POINT (-3333.607348983237 7509.648003413355),65
9200,21:00,POINT (199.30074072700614 890.2474796102158),65
9201,23:00,POINT (1782.3951213881348 3414.441176959483),65
9202,18:00,POINT (1357.7433423875268 3265.1288681545407),65
9203,21:00,POINT (-1526.8889347157697 5940.367229053723),65
9204,19:00,POINT (-4369.085396042212 4836.885105173833),65
9205,03:00,POINT (-612.7630489446208 6233.28188482025),65
9206,17:00,POINT (-667.130460630689 6381.226558853645),65
9207,22:00,POINT (-1706.5355089438558 5704.95317591239),65
9208,09:00,POINT (-2159.8831080408672 5261.209445822632),65
9209,08:00,POINT (-251.05158877216834 4432.092074326923),65
9210,07:00,POINT (-1662.9076138531102 3423.306359798641),65
9211,19:00,POINT (-4600.671636552691 7599.163509369166),65
9212,12:00,POINT (1260.0690060852146 1238.4867087839907),65
9213,11:00,POINT (-3557.230401554206 6098.857988629648),65
9214,01:00,POINT (1820.5398221455368 4460.839370202472),65
9215,08:00,POINT (-3706.750484206625 6542.759705091621),65
9216,13:00,POINT (-1402.505350533175 4294.940718332381),65
9217,17:00,POINT (859.3593928785715 1623.0523610677237),65
9218,22:00,POINT (1770.5650484085725 3286.3888669699713),65
9219,14:00,POINT (-1844.2274317849538 1738.5268467090034),65
9220,09:00,POINT (-744.469872203581 5856.051142926449),65
9221,09:00,POINT (-3753.3804345117424 5917.572117737348),65
9222,22:00,POINT (-2460.476417300966 2527.5847373992437),65
9223,07:00,POINT (-4313.3996057027 7621.616990910409),65
9224,17:00,POINT (-1624.6364536455433 5983.342110677975),65
9225,21:00,POINT (-4568.471573676515 7124.321407603188),65
9226,15:00,POINT (810.9268205768844 4191.007488813335),65
9227,09:00,POINT (2635.8172883286657 4060.6557005788763),65
9228,11:00,POINT (-1683.8760526997783 3865.5550393620033),65
9229,05:00,POINT (-595.4932176287018 6075.069169884037),65
9230,16:00,POINT (-2376.548771362833 5212.036957888324),65
9231,23:00,POINT (461.88922506853726 2227.657308829264),65
9232,22:00,POINT (2199.8523676887808 5268.126362996234),65
9233,21:00,POINT (-2724.6277665310454 6866.2081834436985),65
9234,14:00,POINT (1407.7107695149243 4010.4574815269225),65
9235,06:00,POINT (-3389.335645230258 7144.3780989651705),65
9236,19:00,POINT (-4516.012364699888 7423.657066568119),65
9237,08:00,POINT (1500.798809887274 3323.391011908242),65
9238,14:00,POINT (-3030.740450677877 5946.284119853384),65
9239,22:00,POINT (2073.8637698881444 4940.4130254975),65
9240,16:00,POINT (-2004.5427417259332 4196.142921441882),65
9241,11:00,POINT (-2998.280415606667 6190.6546157793955),65
9242,22:00,POINT (-1406.7676836208832 2518.944736137566),65
9243,13:00,POINT (-1510.1094827073564 4487.389071527574),65
9244,13:00,POINT (-1768.2223396593804 4382.908174243477),65
9245,09:00,POINT (-1683.8760526997783 3865.5550393620033),65
9246,11:00,POINT (-1046.2766735727275 5761.360212617031),65
9247,09:00,POINT (-1685.0807101079752 4177.3803864475285),65
9248,00:00,POINT (-430.3662269508244 1751.7543151621858),65
9249,11:00,POINT (-1102.4207636750407 4467.718834563965),65
9250,21:00,POINT (-1608.766411449925 3886.4924784954583),65
9251,16:00,POINT (-3981.0242888510484 5506.892823486331),65
9252,10:00,POINT (-3825.1177085605486 5789.637592830867),65
9253,08:00,POINT (-1995.3163365660944 4689.923737222788),65
9254,08:00,POINT (1533.3260619203056 4014.6422746462354),65
9255,06:00,POINT (-2622.4693542048503 6305.882211709785),65
9256,06:00,POINT (-1105.6539039822856 3719.078682907225),65
9257,10:00,POINT (2031.711586087642 4144.26661051721),65
9258,18:00,POINT (-494.80266436924023 3546.4022130728918),65
9259,19:00,POINT (-4504.755304520494 4806.5017413951255),65
9260,13:00,POINT (586.0374233700562 3634.0299995813007),65
9261,12:00,POINT (2026.7076278310253 4133.21883176659),65
9262,10:00,POINT (980.4293816131983 4103.072044148652),65
9263,23:00,POINT (1591.8298888318336 4013.7639158217444),65
9264,23:00,POINT (-4584.18227926299 7063.426833077119),65
9265,16:00,POINT (-3469.3518940418007 6842.73477296929),65
9266,22:00,POINT (-1933.3787060780535 2790.9352349339492),65
9267,09:00,POINT (-1783.9202936066008 4574.651654561046),65
9268,01:00,POINT (-4586.54919027507 4800.050799355409),65
9269,12:00,POINT (-721.0907234093722 3658.2964727434064),65
9270,20:00,POINT (-4524.690918788527 4888.139820285211),65
9271,13:00,POINT (-453.4124228004402 3622.937989505776),65
9272,21:00,POINT (1495.8455901318048 3320.5815298143275),65
9273,09:00,POINT (814.5339925814092 4101.1085187545905),65
9274,05:00,POINT (-573.7199715683724 5126.47392427598),65
9275,10:00,POINT (-1600.59536747128 4157.285245033352),65
9276,23:00,POINT (-1620.5865152362605 3641.318449722888),65
9277,11:00,POINT (-1104.2378264885429 4913.034011857987),65
9278,10:00,POINT (909.9536976221101 2105.7628662602465),65
9279,03:00,POINT (-2000.317889360325 4556.13330885273),65
9280,19:00,POINT (-2000.317889360325 4556.13330885273),65
9281,10:00,POINT (-469.0733128028474 4853.0668824872155),65
9282,18:00,POINT (-1678.5790710508977 6160.480937024593),65
9283,09:00,POINT (1752.6841536194854 4025.7632729998827),65
9284,09:00,POINT (-3072.1735371520112 6274.295227635794),65
9285,20:00,POINT (-505.3215885666847 6049.459155315078),65
9286,22:00,POINT (-1191.055695601558 2563.5297893081547),65
9287,19:00,POINT (-1295.1945501483049 3505.153319629454),65
9288,12:00,POINT (-2913.482979219468 6507.969437993004),65
9289,06:00,POINT (-3901.4835499643664 7457.8475544263565),65
9290,13:00,POINT (-799.7632053177338 4681.78660527718),65
9291,06:00,POINT (-3667.868435242565 4810.214863385205),65
9292,09:00,POINT (-1989.8815599829743 4698.6341653962545),65
